v, x, y
0.37235801034227095, 0.3125, -0.2925
0.3688171428852036, 0.31500000000000006, -0.2925
0.36524216021765593, 0.3175, -0.2925
0.361632544228763, 0.32000000000000006, -0.2925
0.3579877820167139, 0.3225, -0.2925
0.3543073665253872, 0.32500000000000007, -0.2925
0.3505907972973975, 0.3275, -0.2925
0.3468375811758246, 0.33000000000000007, -0.2925
0.34304723312115204, 0.3325, -0.2925
0.33921927697976073, 0.33499999999999996, -0.2925
0.33535324636608, 0.3375, -0.2925
0.3314486854988106, 0.33999999999999997, -0.2925
0.3275051501488228, 0.3425, -0.2925
0.3235222085432044, 0.345, -0.2925
0.31949944237847766, 0.34750000000000003, -0.2925
0.31543644779151314, 0.35, -0.2925
0.3113328364364856, 0.35250000000000004, -0.2925
0.30718823652044097, 0.355, -0.2925
0.3030022939410592, 0.35750000000000004, -0.2925
0.2987746733832042, 0.36, -0.2925
0.2945050595129981, 0.36250000000000004, -0.2925
0.2901931581300168, 0.365, -0.2925
0.28583869741140944, 0.36750000000000005, -0.2925
0.2814414291125273, 0.37, -0.2925
0.2770011298528495, 0.37250000000000005, -0.2925
0.2725176023557651, 0.375, -0.2925
0.2679906767659072, 0.37750000000000006, -0.2925
0.2634202119165673, 0.38, -0.2925
0.2588060966657281, 0.38250000000000006, -0.2925
0.25414825117721207, 0.385, -0.2925
0.24944662826027456, 0.38750000000000007, -0.2925
0.24470121464812514, 0.39, -0.2925
0.23991203232346114, 0.39250000000000007, -0.2925
0.23507913977551387, 0.395, -0.2925
0.2302026332914355, 0.39749999999999996, -0.2925
0.225282648170597, 0.4, -0.2925
0.2203193599593814, 0.40249999999999997, -0.2925
0.21531298559919076, 0.405, -0.2925
0.210263784580049, 0.4075, -0.2925
0.20517205999677507, 0.41000000000000003, -0.2925
0.20003815959497842, 0.4125, -0.2925
0.19486247670824622, 0.41500000000000004, -0.2925
0.1896454511687517, 0.4175, -0.2925
0.18438757009721854, 0.42000000000000004, -0.2925
0.17908936864958985, 0.4225, -0.2925
0.17375143063110438, 0.42500000000000004, -0.2925
0.16837438905042437, 0.4275, -0.2925
0.16295892652951538, 0.43000000000000005, -0.2925
0.15750577563742582, 0.4325, -0.2925
0.1520157190689191, 0.43500000000000005, -0.2925
0.14648958973183995, 0.4375, -0.2925
0.14092827066969504, 0.44000000000000006, -0.2925
0.13533269487930655, 0.4425, -0.2925
0.1297038449558301, 0.44500000000000006, -0.2925
0.12404275262122222, 0.4475, -0.2925
0.11835049807453712, 0.45000000000000007, -0.2925
0.11262820921660685, 0.4525, -0.2925
0.10687706069383349, 0.45500000000000007, -0.2925
0.1010982728103351, 0.4575, -0.2925
0.0952931102597498, 0.45999999999999996, -0.2925
0.0894628807228094, 0.4625, -0.2925
0.08360893328874246, 0.46499999999999997, -0.2925
0.07773265674361543, 0.4675, -0.2925
0.07183547769054684, 0.47, -0.2925
0.06591885854196194, 0.47250000000000003, -0.2925
0.05998429535574321, 0.475, -0.2925
0.05403331555248905, 0.47750000000000004, -0.2925
0.04806747549261904, 0.48, -0.2925
0.042088357947487984, 0.48250000000000004, -0.2925
0.03609756945000489, 0.485, -0.2925
0.0300967375556906, 0.48750000000000004, -0.2925
0.024087508006218658, 0.49, -0.2925
0.01807154182288443, 0.49250000000000005, -0.2925
0.012050512328308774, 0.495, -0.2925
0.006026102120001688, 0.49750000000000005, -0.2925
0.0, 0.5, -0.2925
0.0, -0.5, -0.29000000000000004
0.009182475382667723, -0.4975, -0.29000000000000004
0.018363691891749124, -0.495, -0.29000000000000004
0.027542393630296837, -0.4925, -0.29000000000000004
0.03671733064302097, -0.49, -0.29000000000000004
0.04588726185312988, -0.4875, -0.29000000000000004
0.055050957964692754, -0.485, -0.29000000000000004
0.06420720430940899, -0.4825, -0.29000000000000004
0.07335480363717033, -0.48, -0.29000000000000004
0.08249257882509854, -0.4775, -0.29000000000000004
0.09161937551046163, -0.475, -0.29000000000000004
0.10073406461826233, -0.4725, -0.29000000000000004
0.10983554479519705, -0.47, -0.29000000000000004
0.11892274471714584, -0.4675, -0.29000000000000004
0.12799462528839922, -0.46499999999999997, -0.29000000000000004
0.13705018169633668, -0.4625, -0.29000000000000004
0.14608844534640786, -0.46, -0.29000000000000004
0.15510848563779894, -0.4575, -0.29000000000000004
0.16410941161133874, -0.455, -0.29000000000000004
0.17309037342673037, -0.4525, -0.29000000000000004
0.18205056370734893, -0.45, -0.29000000000000004
0.1909892187063552, -0.4475, -0.29000000000000004
0.19990561933895895, -0.445, -0.29000000000000004
0.20879909203114158, -0.4425, -0.29000000000000004
0.21766900943610623, -0.44, -0.29000000000000004
0.22651479096516208, -0.4375, -0.29000000000000004
0.23533590319053121, -0.435, -0.29000000000000004
0.24413186006297372, -0.4325, -0.29000000000000004
0.25290222300768206, -0.43, -0.29000000000000004
0.2616466008372863, -0.4275, -0.29000000000000004
0.2703646495510965, -0.425, -0.29000000000000004
0.27905607195510335, -0.4225, -0.29000000000000004
0.28772061717723263, -0.42, -0.29000000000000004
0.29635808000777597, -0.4175, -0.29000000000000004
0.3049683001445496, -0.415, -0.29000000000000004
0.31355116126782295, -0.4125, -0.29000000000000004
0.322106590029309, -0.41000000000000003, -0.29000000000000004
0.3306345548751073, -0.4075, -0.29000000000000004
0.3391350647913176, -0.405, -0.29000000000000004
0.34760816788680093, -0.40249999999999997, -0.29000000000000004
0.3560539499059328, -0.4, -0.29000000000000004
0.3644725325801576, -0.39749999999999996, -0.29000000000000004
0.3728640719150285, -0.395, -0.29000000000000004
0.38122875631563247, -0.3925, -0.29000000000000004
0.3895668046506472, -0.39, -0.29000000000000004
0.3978784641517943, -0.3875, -0.29000000000000004
0.4061640082522242, -0.385, -0.29000000000000004
0.41442373425424683, -0.3825, -0.29000000000000004
0.42265796093296754, -0.38, -0.29000000000000004
0.43086702595968007, -0.3775, -0.29000000000000004
0.4390512832543391, -0.375, -0.29000000000000004
0.4472111001441965, -0.3725, -0.29000000000000004
0.45534685444042433, -0.37, -0.29000000000000004
0.4634589313028424, -0.3675, -0.29000000000000004
0.47154772000681666, -0.365, -0.29000000000000004
0.479613610475284, -0.3625, -0.29000000000000004
0.4876569896919668, -0.36, -0.29000000000000004
0.49567823785139686, -0.3575, -0.29000000000000004
0.5036777243635835, -0.355, -0.29000000000000004
0.5116558035614711, -0.35250000000000004, -0.29000000000000004
0.5196128102306218, -0.35, -0.29000000000000004
0.5275490548017256, -0.34750000000000003, -0.29000000000000004
0.5354648183268969, -0.345, -0.29000000000000004
0.5433603470728748, -0.3425, -0.29000000000000004
0.5512358468536973, -0.33999999999999997, -0.29000000000000004
0.5590914769287565, -0.3375, -0.29000000000000004
0.566927343590766, -0.33499999999999996, -0.29000000000000004
0.5747434932629722, -0.3325, -0.29000000000000004
0.5825399052328984, -0.32999999999999996, -0.29000000000000004
0.5903164838365803, -0.3275, -0.29000000000000004
0.5980730502248834, -0.32499999999999996, -0.29000000000000004
0.6058093335226655, -0.3225, -0.29000000000000004
0.6135249615195146, -0.32, -0.29000000000000004
0.6212194507035445, -0.3175, -0.29000000000000004
0.6288921957893387, -0.315, -0.29000000000000004
0.6365424585594421, -0.3125, -0.29000000000000004
0.6441693561925783, -0.31, -0.29000000000000004
0.6517718489192623, -0.3075, -0.29000000000000004
0.6593487272179775, -0.305, -0.29000000000000004
0.6668985984374982, -0.3025, -0.29000000000000004
0.6744198731280844, -0.3, -0.29000000000000004
0.6819107510459661, -0.2975, -0.29000000000000004
0.6893692072148416, -0.295, -0.29000000000000004
0.6967929781001246, -0.2925, -0.29000000000000004
0.7041795483394706, -0.29000000000000004, -0.29000000000000004
0.7115261380202382, -0.2875, -0.29000000000000004
0.7188296906415234, -0.28500000000000003, -0.29000000000000004
0.7260868609996934, -0.2825, -0.29000000000000004
0.7332940017493204, -0.28, -0.29000000000000004
0.7404471457458708, -0.27749999999999997, -0.29000000000000004
0.7475419802977094, -0.275, -0.29000000000000004
0.7545738082178086, -0.27249999999999996, -0.29000000000000004
0.7615374921660096, -0.27, -0.29000000000000004
0.7684273848334195, -0.26749999999999996, -0.29000000000000004
0.7752372667739755, -0.265, -0.29000000000000004
0.7819603558802569, -0.26249999999999996, -0.29000000000000004
0.7885895160692451, -0.26, -0.29000000000000004
0.7951177463837502, -0.2575, -0.29000000000000004
0.8015382634625239, -0.255, -0.29000000000000004
0.807841101859313, -0.2525, -0.29000000000000004
0.8140127567740073, -0.25, -0.29000000000000004
0.8200558542090753, -0.2475, -0.29000000000000004
0.8259386927294281, -0.245, -0.29000000000000004
0.8317243070175668, -0.2425, -0.29000000000000004
0.8372303061336791, -0.24, -0.29000000000000004
0.8425208976862151, -0.2375, -0.29000000000000004
0.8475682735795921, -0.235, -0.29000000000000004
0.8523856769477874, -0.23249999999999998, -0.29000000000000004
0.8569816830803632, -0.22999999999999998, -0.29000000000000004
0.8613485352401884, -0.22749999999999998, -0.29000000000000004
0.8654877357985558, -0.22499999999999998, -0.29000000000000004
0.8694030731078368, -0.22249999999999998, -0.29000000000000004
0.873095580205569, -0.21999999999999997, -0.29000000000000004
0.8765621406630506, -0.21749999999999997, -0.29000000000000004
0.8798020475710637, -0.21499999999999997, -0.29000000000000004
0.8828167743308792, -0.21249999999999997, -0.29000000000000004
0.8856085976875102, -0.21000000000000002, -0.29000000000000004
0.8881796541393396, -0.20750000000000002, -0.29000000000000004
0.8905314144887085, -0.20500000000000002, -0.29000000000000004
0.8926644047531841, -0.2025, -0.29000000000000004
0.8945782523093654, -0.2, -0.29000000000000004
0.8962725053501568, -0.1975, -0.29000000000000004
0.897748291536852, -0.195, -0.29000000000000004
0.899006659395462, -0.1925, -0.29000000000000004
0.9000477589088376, -0.19, -0.29000000000000004
0.9008707954183195, -0.1875, -0.29000000000000004
0.9014743087608688, -0.185, -0.29000000000000004
0.9018566987589838, -0.1825, -0.29000000000000004
0.9020171688564453, -0.18, -0.29000000000000004
0.9019571031185607, -0.1775, -0.29000000000000004
0.9016802954814027, -0.175, -0.29000000000000004
0.9011863907904261, -0.1725, -0.29000000000000004
0.9004722789847771, -0.16999999999999998, -0.29000000000000004
0.8995371364061121, -0.16749999999999998, -0.29000000000000004
0.8983893989491617, -0.16499999999999998, -0.29000000000000004
0.8970211709256688, -0.16249999999999998, -0.29000000000000004
0.8954198892577051, -0.15999999999999998, -0.29000000000000004
0.893614042534275, -0.15749999999999997, -0.29000000000000004
0.8915401040739281, -0.15499999999999997, -0.29000000000000004
0.8893811461405435, -0.15249999999999997, -0.29000000000000004
0.887074815751336, -0.14999999999999997, -0.29000000000000004
0.8846534963582735, -0.14750000000000002, -0.29000000000000004
0.8821152442510141, -0.14500000000000002, -0.29000000000000004
0.8794742467136969, -0.14250000000000002, -0.29000000000000004
0.876741151803203, -0.14, -0.29000000000000004
0.8739234255069528, -0.1375, -0.29000000000000004
0.8710287513323722, -0.135, -0.29000000000000004
0.8680649476953228, -0.1325, -0.29000000000000004
0.8650394786984406, -0.13, -0.29000000000000004
0.8619592452711032, -0.1275, -0.29000000000000004
0.8588305755423833, -0.125, -0.29000000000000004
0.8556592868003557, -0.1225, -0.29000000000000004
0.8524507551236209, -0.12, -0.29000000000000004
0.8492099707934223, -0.1175, -0.29000000000000004
0.8459415770235481, -0.11499999999999999, -0.29000000000000004
0.8426498954249126, -0.11249999999999999, -0.29000000000000004
0.8393389434089544, -0.10999999999999999, -0.29000000000000004
0.8360124473043344, -0.10749999999999998, -0.29000000000000004
0.8326738541807626, -0.10499999999999998, -0.29000000000000004
0.82932634352434, -0.10249999999999998, -0.29000000000000004
0.8259728396312266, -0.09999999999999998, -0.29000000000000004
0.8226160244724788, -0.09749999999999998, -0.29000000000000004
0.8192583511506005, -0.09499999999999997, -0.29000000000000004
0.8159020573889436, -0.09249999999999997, -0.29000000000000004
0.8125491791148276, -0.08999999999999997, -0.29000000000000004
0.809201563631535, -0.08749999999999997, -0.29000000000000004
0.8058608825367873, -0.08499999999999996, -0.29000000000000004
0.8025286439781527, -0.08250000000000002, -0.29000000000000004
0.7992062044872936, -0.08000000000000002, -0.29000000000000004
0.7958947800474876, -0.07750000000000001, -0.29000000000000004
0.7925954566867965, -0.07500000000000001, -0.29000000000000004
0.7893092002858795, -0.07250000000000001, -0.29000000000000004
0.7860368659197254, -0.07, -0.29000000000000004
0.7827792064391166, -0.0675, -0.29000000000000004
0.7795368806247143, -0.065, -0.29000000000000004
0.7763104606267779, -0.0625, -0.29000000000000004
0.7731004390298728, -0.06, -0.29000000000000004
0.769907235257662, -0.057499999999999996, -0.29000000000000004
0.7667312016596877, -0.05499999999999999, -0.29000000000000004
0.763572628994555, -0.05249999999999999, -0.29000000000000004
0.760431751651797, -0.04999999999999999, -0.29000000000000004
0.7573087523246624, -0.04749999999999999, -0.29000000000000004
0.754203766475251, -0.044999999999999984, -0.29000000000000004
0.7511168863013302, -0.04249999999999998, -0.29000000000000004
0.748048164544741, -0.03999999999999998, -0.29000000000000004
0.7449976178475306, -0.03749999999999998, -0.29000000000000004
0.7419652299939022, -0.034999999999999976, -0.29000000000000004
0.7389509547408994, -0.03249999999999997, -0.29000000000000004
0.7359547185740218, -0.02999999999999997, -0.29000000000000004
0.7329764230876126, -0.02749999999999997, -0.29000000000000004
0.730015947324371, -0.024999999999999967, -0.29000000000000004
0.7270731497709997, -0.022499999999999964, -0.29000000000000004
0.724147870342609, -0.020000000000000018, -0.29000000000000004
0.72123993205035, -0.017500000000000016, -0.29000000000000004
0.7183491426833217, -0.015000000000000013, -0.29000000000000004
0.7154752961969874, -0.012500000000000011, -0.29000000000000004
0.7126181741377255, -0.010000000000000009, -0.29000000000000004
0.7097775467938257, -0.007500000000000007, -0.29000000000000004
0.7069531744012714, -0.0050000000000000044, -0.29000000000000004
0.7041448080929951, -0.0025000000000000022, -0.29000000000000004
0.7013521909187932, 0.0, -0.29000000000000004
0.6985750586232324, 0.0025000000000000577, -0.29000000000000004
0.6958131405076888, 0.0050000000000000044, -0.29000000000000004
0.6930661600627532, 0.007500000000000062, -0.29000000000000004
0.6903338356961818, 0.010000000000000009, -0.29000000000000004
0.687615881241761, 0.012499999999999956, -0.29000000000000004
0.6849120065733671, 0.015000000000000013, -0.29000000000000004
0.682221918008937, 0.01749999999999996, -0.29000000000000004
0.6795453188277754, 0.020000000000000018, -0.29000000000000004
0.6768819095854601, 0.022499999999999964, -0.29000000000000004
0.6742313885489424, 0.025000000000000022, -0.29000000000000004
0.671593451935819, 0.02749999999999997, -0.29000000000000004
0.6689677942795653, 0.030000000000000027, -0.29000000000000004
0.666354108604582, 0.03249999999999997, -0.29000000000000004
0.6637520867320296, 0.03500000000000003, -0.29000000000000004
0.6611614194003378, 0.03749999999999998, -0.29000000000000004
0.6585817965205305, 0.040000000000000036, -0.29000000000000004
0.6560129072504247, 0.04249999999999998, -0.29000000000000004
0.6534544402069946, 0.04500000000000004, -0.29000000000000004
0.6509060835012555, 0.04749999999999999, -0.29000000000000004
0.6483675249140801, 0.050000000000000044, -0.29000000000000004
0.6458384518977176, 0.05249999999999999, -0.29000000000000004
0.6433185517205116, 0.05500000000000005, -0.29000000000000004
0.6408075114401207, 0.057499999999999996, -0.29000000000000004
0.6383050180217753, 0.06000000000000005, -0.29000000000000004
0.6358107582875152, 0.0625, -0.29000000000000004
0.6333244190119318, 0.06500000000000006, -0.29000000000000004
0.6308456868511053, 0.0675, -0.29000000000000004
0.6283742484191941, 0.07000000000000006, -0.29000000000000004
0.6259097902002164, 0.07250000000000001, -0.29000000000000004
0.6234519986083563, 0.07500000000000007, -0.29000000000000004
0.6210005598852775, 0.07750000000000001, -0.29000000000000004
0.6185551601465968, 0.07999999999999996, -0.29000000000000004
0.6161154852670347, 0.08250000000000002, -0.29000000000000004
0.6136812209151523, 0.08499999999999996, -0.29000000000000004
0.611252052428317, 0.08750000000000002, -0.29000000000000004
0.6088276648375005, 0.08999999999999997, -0.29000000000000004
0.6064077427337626, 0.09250000000000003, -0.29000000000000004
0.6039919702846546, 0.09499999999999997, -0.29000000000000004
0.6015800310936944, 0.09750000000000003, -0.29000000000000004
0.599171608209705, 0.09999999999999998, -0.29000000000000004
0.5967663839805575, 0.10250000000000004, -0.29000000000000004
0.5943640400565988, 0.10499999999999998, -0.29000000000000004
0.5919642572397734, 0.10750000000000004, -0.29000000000000004
0.5895667154821436, 0.10999999999999999, -0.29000000000000004
0.5871710937313654, 0.11250000000000004, -0.29000000000000004
0.5847770699251809, 0.11499999999999999, -0.29000000000000004
0.582384320834108, 0.11750000000000005, -0.29000000000000004
0.5799925220526796, 0.12, -0.29000000000000004
0.5776013478401175, 0.12250000000000005, -0.29000000000000004
0.5752104711090076, 0.125, -0.29000000000000004
0.5728195632646482, 0.12750000000000006, -0.29000000000000004
0.5704282941917853, 0.13, -0.29000000000000004
0.5680363320932659, 0.13250000000000006, -0.29000000000000004
0.5656433434754005, 0.135, -0.29000000000000004
0.5632489929865057, 0.13750000000000007, -0.29000000000000004
0.5608529434014212, 0.14, -0.29000000000000004
0.5584548554604885, 0.14249999999999996, -0.29000000000000004
0.5560543878537205, 0.14500000000000002, -0.29000000000000004
0.5536511970607384, 0.14749999999999996, -0.29000000000000004
0.5512449373350734, 0.15000000000000002, -0.29000000000000004
0.5488352605455689, 0.15249999999999997, -0.29000000000000004
0.5464218161612822, 0.15500000000000003, -0.29000000000000004
0.5440042510948544, 0.15749999999999997, -0.29000000000000004
0.5415822096884801, 0.16000000000000003, -0.29000000000000004
0.539155333559749, 0.16249999999999998, -0.29000000000000004
0.5367232615891577, 0.16500000000000004, -0.29000000000000004
0.5342856297689398, 0.16749999999999998, -0.29000000000000004
0.5318420711926086, 0.17000000000000004, -0.29000000000000004
0.5293922159073107, 0.1725, -0.29000000000000004
0.5269356909059122, 0.17500000000000004, -0.29000000000000004
0.5244721199834366, 0.1775, -0.29000000000000004
0.5220011237322386, 0.18000000000000005, -0.29000000000000004
0.5195223194031204, 0.1825, -0.29000000000000004
0.517035320904175, 0.18500000000000005, -0.29000000000000004
0.5145397386672182, 0.1875, -0.29000000000000004
0.512035179650929, 0.19000000000000006, -0.29000000000000004
0.509521247213284, 0.1925, -0.29000000000000004
0.5069975411196755, 0.19500000000000006, -0.29000000000000004
0.5044636574220926, 0.1975, -0.29000000000000004
0.5019191884729606, 0.20000000000000007, -0.29000000000000004
0.499363722811877, 0.2025, -0.29000000000000004
0.4967968451859857, 0.20499999999999996, -0.29000000000000004
0.49421813644515195, 0.20750000000000002, -0.29000000000000004
0.49162717356975993, 0.20999999999999996, -0.29000000000000004
0.48902352957529277, 0.21250000000000002, -0.29000000000000004
0.4864067735485316, 0.21499999999999997, -0.29000000000000004
0.4837764705625947, 0.21750000000000003, -0.29000000000000004
0.48113218172261085, 0.21999999999999997, -0.29000000000000004
0.4784734640923721, 0.22250000000000003, -0.29000000000000004
0.47579987075065727, 0.22499999999999998, -0.29000000000000004
0.4731109507307587, 0.22750000000000004, -0.29000000000000004
0.4704062490887461, 0.22999999999999998, -0.29000000000000004
0.4676853068572432, 0.23250000000000004, -0.29000000000000004
0.4649476611270398, 0.235, -0.29000000000000004
0.4621928450166206, 0.23750000000000004, -0.29000000000000004
0.4594203877686611, 0.24, -0.29000000000000004
0.45662981473694153, 0.24250000000000005, -0.29000000000000004
0.4538206474993972, 0.245, -0.29000000000000004
0.45099240386418893, 0.24750000000000005, -0.29000000000000004
0.4481445980011211, 0.25, -0.29000000000000004
0.44527674046878185, 0.25250000000000006, -0.29000000000000004
0.442388338366289, 0.255, -0.29000000000000004
0.4394788953835619, 0.25750000000000006, -0.29000000000000004
0.4365479119755038, 0.26, -0.29000000000000004
0.4335948854376185, 0.26250000000000007, -0.29000000000000004
0.43061931010488824, 0.265, -0.29000000000000004
0.4276206774550957, 0.26750000000000007, -0.29000000000000004
0.4245984763348076, 0.27, -0.29000000000000004
0.42155219309290903, 0.27249999999999996, -0.29000000000000004
0.41848131183624426, 0.275, -0.29000000000000004
0.41538531459601036, 0.27749999999999997, -0.29000000000000004
0.41226368161574006, 0.28, -0.29000000000000004
0.40911589155332817, 0.2825, -0.29000000000000004
0.4059414218041608, 0.28500000000000003, -0.29000000000000004
0.4027397487416561, 0.2875, -0.29000000000000004
0.39951034807844205, 0.29000000000000004, -0.29000000000000004
0.3962526951483777, 0.2925, -0.29000000000000004
0.392966265308751, 0.29500000000000004, -0.29000000000000004
0.38965053426679885, 0.2975, -0.29000000000000004
0.38630497852593004, 0.30000000000000004, -0.29000000000000004
0.38292907575977153, 0.3025, -0.29000000000000004
0.3795223053054089, 0.30500000000000005, -0.29000000000000004
0.3760841485879471, 0.3075, -0.29000000000000004
0.37261408966368836, 0.31000000000000005, -0.29000000000000004
0.3691116156980914, 0.3125, -0.29000000000000004
0.36557621756166986, 0.31500000000000006, -0.29000000000000004
0.3620073903640525, 0.3175, -0.29000000000000004
0.3584046341051618, 0.32000000000000006, -0.29000000000000004
0.354767454267812, 0.3225, -0.29000000000000004
0.35109536252640694, 0.32500000000000007, -0.29000000000000004
0.3473878774001391, 0.3275, -0.29000000000000004
0.3436445250210176, 0.33000000000000007, -0.29000000000000004
0.3398648398492364, 0.3325, -0.29000000000000004
0.33604836550178696, 0.33499999999999996, -0.29000000000000004
0.33219465553093785, 0.3375, -0.29000000000000004
0.3283032743139851, 0.33999999999999997, -0.29000000000000004
0.3243737978950085, 0.3425, -0.29000000000000004
0.3204058149354567, 0.345, -0.29000000000000004
0.3163989276184054, 0.34750000000000003, -0.29000000000000004
0.3123527526586465, 0.35, -0.29000000000000004
0.3082669222675568, 0.35250000000000004, -0.29000000000000004
0.30414108522015615, 0.355, -0.29000000000000004
0.29997490787739384, 0.35750000000000004, -0.29000000000000004
0.2957680753062457, 0.36, -0.29000000000000004
0.29152029235473986, 0.36250000000000004, -0.29000000000000004
0.2872312848195805, 0.365, -0.29000000000000004
0.28290080056755895, 0.36750000000000005, -0.29000000000000004
0.27852861074342866, 0.37, -0.29000000000000004
0.27411451092949557, 0.37250000000000005, -0.29000000000000004
0.269658322384536, 0.375, -0.29000000000000004
0.26515989323135053, 0.37750000000000006, -0.29000000000000004
0.2606190997154376, 0.38, -0.29000000000000004
0.2560358474081559, 0.38250000000000006, -0.29000000000000004
0.25141007247167807, 0.385, -0.29000000000000004
0.24674174286318049, 0.38750000000000007, -0.29000000000000004
0.24203085959035026, 0.39, -0.29000000000000004
0.23727745789976148, 0.39250000000000007, -0.29000000000000004
0.23248160850495975, 0.395, -0.29000000000000004
0.22764341873995975, 0.39749999999999996, -0.29000000000000004
0.2227630337397575, 0.4, -0.29000000000000004
0.2178406375377812, 0.40249999999999997, -0.29000000000000004
0.21287645417667256, 0.405, -0.29000000000000004
0.207870748726635, 0.4075, -0.29000000000000004
0.2028238283025861, 0.41000000000000003, -0.29000000000000004
0.19773604297878253, 0.4125, -0.29000000000000004
0.19260778668708572, 0.41500000000000004, -0.29000000000000004
0.18743949800211634, 0.4175, -0.29000000000000004
0.18223166089451365, 0.42000000000000004, -0.29000000000000004
0.17698480536030345, 0.4225, -0.29000000000000004
0.1716995080027851, 0.42500000000000004, -0.29000000000000004
0.16637639247990002, 0.4275, -0.29000000000000004
0.16101612988886177, 0.43000000000000005, -0.29000000000000004
0.1556194390061943, 0.4325, -0.29000000000000004
0.15018708645052703, 0.43500000000000005, -0.29000000000000004
0.1447198866917205, 0.4375, -0.29000000000000004
0.13921870196945446, 0.44000000000000006, -0.29000000000000004
0.13368444205053495, 0.4425, -0.29000000000000004
0.1281180638840547, 0.44500000000000006, -0.29000000000000004
0.12252057108960265, 0.4475, -0.29000000000000004
0.11689301333387833, 0.45000000000000007, -0.29000000000000004
0.11123648553708697, 0.4525, -0.29000000000000004
0.10555212696089789, 0.45500000000000007, -0.29000000000000004
0.09984112012574001, 0.4575, -0.29000000000000004
0.0941046896058188, 0.45999999999999996, -0.29000000000000004
0.0883441006562071, 0.4625, -0.29000000000000004
0.08256065771712959, 0.46499999999999997, -0.29000000000000004
0.07675570275650294, 0.4675, -0.29000000000000004
0.07093061349266512, 0.47, -0.29000000000000004
0.06508680146513593, 0.47250000000000003, -0.29000000000000004
0.05922570999217046, 0.475, -0.29000000000000004
0.05334881198972628, 0.47750000000000004, -0.29000000000000004
0.04745760768737962, 0.48, -0.29000000000000004
0.04155362222251148, 0.48250000000000004, -0.29000000000000004
0.035638403144943986, 0.485, -0.29000000000000004
0.029713517819893707, 0.48750000000000004, -0.29000000000000004
0.023780550757864335, 0.49, -0.29000000000000004
0.017841100865664955, 0.49250000000000005, -0.29000000000000004
0.011896778643348128, 0.495, -0.29000000000000004
0.0059492033272825085, 0.49750000000000005, -0.29000000000000004
0.0, 0.5, -0.29000000000000004
0.0, -0.5, -0.2875
0.009140012767946643, -0.4975, -0.2875
0.018278839063396488, -0.495, -0.2875
0.027415295242731494, -0.4925, -0.2875
0.03654820330697217, -0.49, -0.2875
0.04567639369646952, -0.4875, -0.2875
0.05479870804658418, -0.485, -0.2875
0.06391400190191229, -0.4825, -0.2875
0.07302114736661897, -0.48, -0.2875
0.0821190356942621, -0.4775, -0.2875
0.09120657979047608, -0.475, -0.2875
0.10028271663799704, -0.4725, -0.2875
0.10934640961346587, -0.47, -0.2875
0.11839665071181213, -0.4675, -0.2875
0.1274324626439254, -0.46499999999999997, -0.2875
0.13645290082989733, -0.4625, -0.2875
0.14545705524995012, -0.46, -0.2875
0.15444405218190663, -0.4575, -0.2875
0.16341305578379733, -0.455, -0.2875
0.17236326955705103, -0.4525, -0.2875
0.1812939376453474, -0.45, -0.2875
0.19020434601112204, -0.4475, -0.2875
0.1990938234412241, -0.445, -0.2875
0.20796174243014676, -0.4425, -0.2875
0.2168075198886367, -0.44, -0.2875
0.22563061773236476, -0.4375, -0.2875
0.23443054329460117, -0.435, -0.2875
0.24320684962362762, -0.4325, -0.2875
0.25195913560476274, -0.43, -0.2875
0.2606870459735315, -0.4275, -0.2875
0.26939027115555747, -0.425, -0.2875
0.278068547005233, -0.4225, -0.2875
0.2867216543741965, -0.42, -0.2875
0.29534941858690744, -0.4175, -0.2875
0.30395170874954025, -0.415, -0.2875
0.3125284369744228, -0.4125, -0.2875
0.3210795574411758, -0.41000000000000003, -0.2875
0.32960506538141177, -0.4075, -0.2875
0.3381049959028282, -0.405, -0.2875
0.34657942274389153, -0.40249999999999997, -0.2875
0.35502845686937057, -0.4, -0.2875
0.36345224500196716, -0.39749999999999996, -0.2875
0.37185096799447837, -0.395, -0.2875
0.3802248391415014, -0.3925, -0.2875
0.3885741023290574, -0.39, -0.2875
0.3968990301246209, -0.3875, -0.2875
0.4051999216996366, -0.385, -0.2875
0.41347710069020405, -0.3825, -0.2875
0.421730912881481, -0.38, -0.2875
0.42996172382438774, -0.3775, -0.2875
0.4381699162633953, -0.375, -0.2875
0.44635588748658267, -0.3725, -0.2875
0.45452004646973215, -0.37, -0.2875
0.4626628109279397, -0.3675, -0.2875
0.4707846041392443, -0.365, -0.2875
0.4788858516557266, -0.3625, -0.2875
0.48696697775905506, -0.36, -0.2875
0.4950284017775849, -0.3575, -0.2875
0.5030705341142097, -0.355, -0.2875
0.5110937721034212, -0.35250000000000004, -0.2875
0.5190984955387736, -0.35, -0.2875
0.5270850619902957, -0.34750000000000003, -0.2875
0.5350538017448918, -0.345, -0.2875
0.5430050124901913, -0.3425, -0.2875
0.550938953566712, -0.33999999999999997, -0.2875
0.5588558399097183, -0.3375, -0.2875
0.5667558354976763, -0.33499999999999996, -0.2875
0.5746390464299194, -0.3325, -0.2875
0.5825055134430612, -0.32999999999999996, -0.2875
0.5903552039908313, -0.3275, -0.2875
0.598188003690785, -0.32499999999999996, -0.2875
0.6060037072663349, -0.3225, -0.2875
0.6138020087839786, -0.32, -0.2875
